company_id,score_final,score_bruto,clasificacion,tendencia,score_trayectoria,alerta_temprana,alerta_severidad,alerta_activa_ultimo_mes,primera_alerta,giro_detectado,primer_giro,naturaleza_caida,caida_score_3m,giro_sigmas,delta_score_ultimo_mes,motivo_cambio_ultimo_mes,cambio_real_ultimo_mes,cambio_cobertura_ultimo_mes,group_id,meses_evaluados,meses_activos,evidencia_efectiva,cobertura_media,cobertura_reciente,confianza,apto_ranking,score_ultimo_mes,eventos_detectados,eventos_totales,meses_anticipacion,meses_anticipacion_nivel,meses_ganados_a_nivel
COMP_0511,61.36,62.05,ESTABLE,MEJORANDO,58.06,1,vigilancia,0,2025-08,1,2025-08,bache,19.59,1.85,-1.48,trayectoria -1.3,-1.49,0.0,GROUP_0202,22,22,7.507,0.967,1.0,alta,1,66.16,,,,,
COMP_0260,61.34,62.8,ESTABLE,ESTABLE,56.13,1,vigilancia,0,2026-03,1,2026-03,bache,12.69,1.68,4.94,eficiencia +3.4; colchon +1.5,4.94,0.0,GROUP_0087,10,10,3.558,0.91,1.0,media,1,62.77,,,,,
COMP_0347,61.27,62.71,ESTABLE,MEJORANDO,67.2,1,vigilancia,0,2025-12,0,,,,,3.9,colchon +5.0; trayectoria -0.9,3.9,0.0,GROUP_0117,10,10,3.579,0.928,1.0,media,1,82.45,,,,,
COMP_0587,61.27,62.03,ESTABLE,DETERIORANDO,40.83,1,vigilancia,0,2026-02,1,2026-02,bache,18.23,1.43,-3.89,liquidez -3.1; colchon -1.4,-3.89,0.0,GROUP_0108,18,18,6.738,0.96,1.0,alta,1,53.48,,,,,
COMP_1043,61.23,62.79,ESTABLE,ESTABLE,53.17,0,,0,,0,,,,,-4.7,trayectoria -2.4; colchon -1.9,-4.7,0.0,GROUP_0047,9,9,3.264,0.9,1.0,media,1,53.94,,,,,
COMP_1146,61.19,63.15,ESTABLE,ESTABLE,50.58,1,vigilancia,1,2026-06,1,2026-06,bache,19.93,1.52,18.89,liquidez +11.3; eficiencia +7.1,18.88,0.0,GROUP_0032,7,7,2.594,0.897,0.94,media,1,74.23,,,,,
COMP_1133,61.15,61.83,ESTABLE,ESTABLE,44.75,1,vigilancia,0,2025-04,1,2025-04,bache,13.89,1.46,-9.26,eficiencia -3.8; liquidez -3.1,-7.65,0.0,GROUP_0086,21,21,7.346,0.966,1.0,alta,1,50.76,0.0,1.0,,,
COMP_0333,61.14,61.89,ESTABLE,DETERIORANDO,36.34,1,vigilancia,1,2025-08,1,2025-08,bache,31.78,1.85,26.66,eficiencia +13.3; colchon +3.4,24.26,0.0,GROUP_0217,19,19,6.708,0.953,1.0,alta,1,59.95,,,,,
COMP_0984,61.09,61.81,ESTABLE,ESTABLE,50.37,1,vigilancia,0,2025-04,1,2025-04,caida_estructural,12.52,1.34,-10.91,colchon -11.5; deuda_comercial +3.0,-10.91,0.0,GROUP_0218,22,22,6.917,0.967,1.0,alta,1,79.14,,,,,
COMP_0828,61.06,61.72,ESTABLE,MEJORANDO,63.89,1,vigilancia,0,2025-03,1,2025-03,caida_estructural,14.61,1.65,4.07,liquidez +2.7; trayectoria +1.1,4.08,0.0,GROUP_0016,22,22,7.507,0.967,1.0,alta,1,77.85,,,,,
COMP_0121,61.01,61.69,ESTABLE,ESTABLE,55.55,1,vigilancia,0,2025-07,1,2025-07,bache,23.03,2.07,-1.91,colchon -5.1; trayectoria +3.2,-1.89,0.0,GROUP_0158,21,21,7.346,0.966,1.0,alta,1,50.65,,,,,
COMP_0180,61.01,61.67,ESTABLE,MEJORANDO,67.94,1,critica,0,2025-05,0,,,,,-4.42,eficiencia -2.0; trayectoria -1.3,-4.4,0.0,GROUP_0055,22,22,7.507,0.967,1.0,alta,1,62.2,,,,,
COMP_1024,61.01,61.72,ESTABLE,ESTABLE,55.02,1,critica,0,2025-11,0,,,,,-0.33,deuda_comercial -3.7; trayectoria +2.0,-0.33,0.0,GROUP_0226,19,19,6.973,0.972,1.0,alta,1,74.9,0.0,1.0,,,
COMP_1168,60.96,61.61,ESTABLE,ESTABLE,55.19,1,vigilancia,0,2026-02,1,2026-02,bache,13.44,1.6,-7.64,trayectoria -4.0; cobro_clientes -2.4,-7.63,0.0,GROUP_0037,22,22,7.507,0.967,1.0,alta,1,57.68,0.0,1.0,,,
COMP_1015,60.94,61.62,ESTABLE,DETERIORANDO,40.45,1,vigilancia,0,2025-12,1,2025-12,bache,39.43,2.63,-20.96,colchon -13.0; eficiencia -4.2,-20.98,0.0,GROUP_0132,20,20,7.166,0.964,1.0,alta,1,49.15,,,,,
COMP_0109,60.91,61.79,ESTABLE,ESTABLE,49.12,1,vigilancia,0,2025-11,1,2025-11,bache,19.24,1.85,-4.99,liquidez -4.1; trayectoria -1.8,-4.99,0.0,GROUP_0170,14,14,5.517,0.949,1.0,alta,1,58.84,,,,,
COMP_1022,60.9,61.55,ESTABLE,DETERIORANDO,23.09,1,vigilancia,1,2024-12,1,2025-12,bache,43.33,1.99,-0.95,trayectoria -0.9,-0.94,0.0,GROUP_0126,22,22,7.507,0.967,1.0,alta,1,67.28,1.0,2.0,6.0,11.0,-5.0
COMP_0237,60.87,62.76,ESTABLE,ESTABLE,56.35,1,nivel_bajo,0,2026-02,0,,,,,-31.69,deuda_comercial -18.3; trayectoria -4.8,-31.7,0.0,GROUP_0044,7,7,2.563,0.871,0.91,media,1,51.22,,,,,
COMP_0914,60.87,61.62,ESTABLE,ESTABLE,50.46,1,nivel_bajo,0,2025-08,1,2025-08,bache,20.77,1.34,-18.44,liquidez -11.3; colchon -5.2,-18.43,0.0,GROUP_0244,17,17,6.483,0.958,1.0,alta,1,46.83,,,,,
COMP_0918,60.83,62.3,ESTABLE,ESTABLE,56.01,1,vigilancia,0,2026-04,1,2026-04,bache,21.01,1.93,3.97,liquidez +4.1,3.98,0.0,GROUP_0179,9,9,3.288,0.92,1.0,media,1,68.88,,,,,
COMP_1041,60.82,63.03,ESTABLE,MEJORANDO,59.92,0,,0,,0,,,,,-10.68,colchon -13.5; trayectoria +2.8,-10.67,0.0,GROUP_0007,6,6,2.182,0.88,0.88,media,1,56.41,,,,,
COMP_0199,60.81,62.15,ESTABLE,ESTABLE,49.75,1,vigilancia,0,2026-03,1,2026-03,bache,18.33,1.25,10.77,liquidez +4.1; colchon +3.7,10.76,0.0,GROUP_0179,10,10,3.579,0.928,1.0,media,1,73.56,,,,,
COMP_0606,60.8,62.12,ESTABLE,DETERIORANDO,33.05,1,nivel_bajo,0,2025-08,0,,,,,,,,,GROUP_0083,12,12,3.64,0.863,0.877,alta,1,33.21,0.0,1.0,,11.0,
COMP_1239,60.77,61.41,ESTABLE,DETERIORANDO,35.18,1,critica,1,2025-03,1,2025-03,caida_estructural,22.33,1.63,-8.82,liquidez -7.2; cobro_clientes -5.1,-8.82,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,34.35,0.0,1.0,,2.0,
COMP_0591,60.75,62.04,ESTABLE,ESTABLE,49.84,0,,0,,0,,,,,-4.88,eficiencia -3.2; colchon -1.4,-4.88,0.0,GROUP_0185,11,11,3.685,0.935,1.0,media,1,48.71,,,,,
COMP_0357,60.68,61.31,ESTABLE,ESTABLE,57.05,1,vigilancia,0,2025-05,1,2025-05,caida_estructural,11.74,1.42,22.4,liquidez +9.9; trayectoria +5.3,22.38,0.0,GROUP_0036,22,22,7.507,0.967,1.0,alta,1,73.86,,,,,
COMP_0459,60.62,61.93,ESTABLE,ESTABLE,51.84,1,vigilancia,0,2026-03,1,2026-03,bache,17.54,1.26,-2.84,trayectoria -2.8,-2.83,0.0,GROUP_0051,10,10,3.579,0.928,1.0,media,1,52.33,,,,,
COMP_0992,60.59,61.84,ESTABLE,ESTABLE,49.17,1,vigilancia,0,2026-06,1,2026-06,bache,18.22,1.31,-10.16,liquidez -4.1; eficiencia -3.4,-10.16,0.0,GROUP_0185,11,11,3.721,0.967,1.0,media,1,58.23,,,,,
COMP_0982,60.56,61.24,ESTABLE,ESTABLE,51.39,1,vigilancia,0,2026-04,1,2026-04,caida_estructural,10.51,1.56,-6.02,liquidez +4.1; trayectoria -4.1,-2.02,0.0,GROUP_0207,18,18,6.738,0.96,1.0,alta,1,56.88,,,,,
COMP_1178,60.56,61.17,ESTABLE,DETERIORANDO,41.64,1,vigilancia,0,2025-03,1,2025-03,bache,16.9,1.53,1.22,trayectoria +2.5; colchon -1.4,1.22,0.0,GROUP_0159,22,22,7.507,0.967,1.0,alta,1,59.48,0.0,1.0,,,
COMP_0815,60.51,61.12,ESTABLE,DETERIORANDO,35.18,1,critica,1,2025-11,1,2026-01,caida_estructural,22.37,1.6,-8.75,liquidez -7.2; cobro_clientes -5.0,-8.74,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,33.51,0.0,1.0,,2.0,
COMP_0560,60.42,61.12,ESTABLE,DETERIORANDO,40.81,1,vigilancia,0,2025-05,1,2026-05,bache,31.4,2.13,4.93,trayectoria +3.8; colchon +1.1,4.95,0.0,GROUP_0097,18,18,6.521,0.95,1.0,alta,1,47.3,1.0,1.0,2.0,,2.0
COMP_0595,60.31,60.92,ESTABLE,MEJORANDO,59.32,1,vigilancia,0,2025-10,1,2025-10,bache,29.31,2.36,-16.62,eficiencia -11.3; colchon -3.1,-16.6,0.0,GROUP_0065,21,21,7.346,0.966,1.0,alta,1,68.18,0.0,1.0,,,
COMP_0916,60.26,61.23,ESTABLE,ESTABLE,46.66,1,vigilancia,0,2025-08,1,2025-08,bache,24.58,1.8,,,,,GROUP_0150,11,11,4.5,0.935,1.0,media,1,50.38,,,,,
COMP_1218,60.24,62.25,ESTABLE,DETERIORANDO,40.05,0,,0,,0,,,,,-5.25,trayectoria -3.2; liquidez -2.7,-5.26,0.0,GROUP_0084,6,6,2.182,0.88,0.88,media,1,58.06,0.0,1.0,,,
COMP_0545,60.22,60.8,ESTABLE,DETERIORANDO,39.94,1,nivel_bajo,1,2026-07,1,2026-07,caida_estructural,11.37,1.5,-38.69,colchon -14.6; liquidez -14.4,-38.69,0.0,GROUP_0015,22,22,7.507,0.967,1.0,alta,1,21.58,,,,,
COMP_0380,60.21,61.34,ESTABLE,ESTABLE,50.0,1,vigilancia,0,2025-11,1,2025-11,bache,9.74,1.28,,,,,GROUP_0059,14,14,3.875,0.853,0.793,media,1,57.28,,,,,
COMP_0739,60.18,60.75,ESTABLE,DETERIORANDO,33.79,1,vigilancia,1,2025-03,1,2025-03,bache,24.39,1.96,3.9,colchon +4.1,3.89,0.0,GROUP_0187,22,22,7.507,0.967,1.0,alta,1,48.33,0.0,1.0,,,
COMP_0251,60.14,61.34,ESTABLE,DETERIORANDO,36.38,0,,0,,0,,,,,7.72,liquidez +7.2; colchon +0.5,7.72,0.0,GROUP_0170,10,10,3.579,0.928,1.0,media,1,68.05,,,,,
COMP_0009,60.13,60.71,ESTABLE,MEJORANDO,59.6,1,vigilancia,0,2025-03,1,2025-03,bache,39.1,2.72,-14.67,eficiencia -11.3; liquidez -4.1,-14.67,0.0,GROUP_0225,22,22,7.507,0.967,1.0,alta,1,50.88,1.0,1.0,1.0,,1.0
COMP_0977,60.13,60.85,ESTABLE,ESTABLE,46.43,0,,0,,0,,,,,9.99,colchon +4.5; eficiencia +3.4,9.99,0.0,GROUP_0080,10,10,5.929,1.0,1.0,media,1,66.01,0.0,1.0,,,
COMP_0358,60.1,61.13,ESTABLE,ESTABLE,42.85,1,vigilancia,1,2026-04,1,2026-04,bache,35.35,2.09,-0.05,colchon +1.3; eficiencia -1.0,-0.04,0.0,GROUP_0127,11,11,4.15,0.935,1.0,media,1,47.53,,,,,
COMP_0020,60.09,62.05,ESTABLE,DETERIORANDO,39.14,1,vigilancia,0,2026-04,1,2026-07,bache,16.66,1.33,15.21,liquidez +14.4; trayectoria +2.4,15.19,0.0,GROUP_0007,6,6,2.182,0.88,0.88,media,1,64.79,,,,,
COMP_0682,60.06,60.71,ESTABLE,DETERIORANDO,37.85,1,vigilancia,0,2025-08,1,2025-08,bache,33.84,1.41,-4.76,trayectoria -2.6; cobro_clientes -1.7,-4.75,0.0,GROUP_0200,17,17,6.483,0.958,1.0,alta,1,58.43,0.0,1.0,,,
COMP_0007,60.03,60.66,ESTABLE,ESTABLE,48.58,1,vigilancia,0,2026-02,1,2026-02,bache,20.17,1.93,-5.66,colchon -3.6; trayectoria -2.1,-5.65,0.0,GROUP_0064,18,18,6.738,0.96,1.0,alta,1,48.55,,,,,
COMP_0192,60.02,60.94,ESTABLE,ESTABLE,49.2,1,nivel_bajo,0,2026-01,0,,,,,-17.8,liquidez -17.1; eficiencia -3.4,-17.79,0.0,GROUP_0048,8,8,4.54,0.955,1.0,media,1,51.94,,,,,
COMP_0751,59.97,60.55,ESTABLE,ESTABLE,52.32,1,critica,1,2025-01,1,2026-03,bache,27.68,2.11,-37.74,liquidez -17.1; eficiencia -10.4,-37.74,0.0,GROUP_0142,21,21,7.248,0.966,1.0,alta,1,39.27,,,,,
COMP_0539,59.95,60.51,ESTABLE,MEJORANDO,60.81,1,vigilancia,0,2025-01,1,2025-08,bache,23.4,1.61,-13.18,eficiencia -13.3; colchon +6.3,-13.19,0.0,GROUP_0187,21,21,7.346,0.966,1.0,alta,1,64.8,,,,,
COMP_0247,59.84,60.4,ESTABLE,ESTABLE,53.98,1,vigilancia,0,2024-12,1,2026-05,bache,27.1,1.94,-9.74,eficiencia -10.4; trayectoria +1.9,-9.73,0.0,GROUP_0218,21,21,7.34,0.957,1.0,alta,1,69.22,0.0,1.0,,1.0,
COMP_0264,59.72,60.25,ESTABLE,DETERIORANDO,34.93,1,vigilancia,1,2025-02,1,2026-08,bache,21.43,2.05,1.13,trayectoria +1.7; colchon -0.6,1.13,0.0,GROUP_0066,22,22,7.507,0.967,1.0,alta,1,45.69,0.0,1.0,,,
COMP_0926,59.72,60.26,ESTABLE,ESTABLE,44.78,1,vigilancia,0,2025-03,1,2025-11,caida_estructural,18.45,1.46,-6.27,deuda_comercial -4.9; colchon +4.0,-6.25,0.0,GROUP_0217,19,19,7.277,0.972,1.0,alta,1,44.33,0.0,1.0,,,
COMP_1105,59.71,60.25,ESTABLE,ESTABLE,56.05,1,critica,0,2025-10,1,2025-10,bache,32.46,2.29,-4.9,trayectoria -4.6; cobro_clientes +2.9,-4.91,0.0,GROUP_0094,21,21,7.478,0.966,1.0,alta,1,63.0,,,,,
COMP_0125,59.61,60.13,ESTABLE,DETERIORANDO,36.22,1,critica,1,2025-03,1,2025-03,bache,27.27,1.6,-22.92,liquidez -14.4; deuda_comercial -7.9,-22.93,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,37.11,1.0,1.0,8.0,9.0,-1.0
COMP_0559,59.61,60.19,ESTABLE,DETERIORANDO,33.93,1,vigilancia,0,2025-06,1,2026-02,bache,22.22,1.79,-14.86,deuda_comercial -13.4; trayectoria -1.1,-14.86,0.0,GROUP_0188,16,16,6.636,1.0,1.0,alta,1,53.18,1.0,1.0,1.0,,1.0
COMP_0473,59.53,60.58,ESTABLE,ESTABLE,49.88,1,vigilancia,0,2026-01,1,2026-06,bache,25.8,2.19,-16.66,colchon -6.2; eficiencia -3.8,-16.65,0.0,GROUP_0185,11,11,3.664,0.918,1.0,media,1,47.47,,,,,
COMP_0284,59.52,60.21,ESTABLE,ESTABLE,57.43,1,vigilancia,0,2025-07,1,2026-06,bache,36.49,1.73,-7.5,colchon -8.4; trayectoria +2.8,-7.48,0.0,GROUP_0163,14,14,5.56,0.909,1.0,alta,1,81.11,0.0,1.0,,,
COMP_0826,59.5,60.01,ESTABLE,DETERIORANDO,34.82,1,critica,1,2025-03,1,2025-03,caida_estructural,22.37,1.64,-6.92,liquidez -7.2; cobro_clientes -3.4,-6.9,0.0,GROUP_0250,22,22,7.507,0.967,1.0,alta,1,32.14,0.0,1.0,,2.0,
COMP_0446,59.45,60.73,ESTABLE,MEJORANDO,63.56,1,vigilancia,0,2026-05,1,2026-05,bache,19.49,1.41,-0.92,colchon -3.5; trayectoria +2.6,-0.94,0.0,GROUP_0182,8,8,2.961,0.91,0.97,media,1,61.42,,,,,
COMP_0881,59.43,60.04,ESTABLE,ESTABLE,57.31,1,vigilancia,0,2025-05,1,2025-11,bache,6.27,1.6,5.04,eficiencia +3.2; liquidez +3.1,5.04,0.0,GROUP_0071,16,16,6.197,0.955,1.0,alta,1,61.34,1.0,1.0,3.0,4.0,-1.0
COMP_0172,59.37,59.87,ESTABLE,ESTABLE,50.29,1,vigilancia,0,2025-04,1,2025-04,bache,27.37,1.8,10.53,liquidez +11.3; colchon -0.8,10.53,0.0,GROUP_0212,22,22,7.507,0.967,1.0,alta,1,61.4,0.0,1.0,,,
COMP_0802,59.3,60.33,ESTABLE,DETERIORANDO,40.37,1,vigilancia,0,2026-03,1,2026-03,bache,11.8,1.28,-9.76,colchon -14.2; deuda_comercial +3.4,-9.76,0.0,GROUP_0117,10,10,3.579,0.928,1.0,media,1,46.93,,,,,
COMP_0694,59.2,59.68,ESTABLE,ESTABLE,48.53,1,critica,1,2024-12,1,2025-06,bache,29.57,2.11,-20.19,liquidez -8.3; eficiencia -7.1,-20.19,0.0,GROUP_0162,22,22,7.507,0.967,1.0,alta,1,37.78,0.0,1.0,,,
COMP_0107,59.09,59.55,ESTABLE,MEJORANDO,67.24,1,vigilancia,0,2024-12,1,2026-01,bache,23.75,1.58,-10.01,deuda_comercial -9.0; colchon -1.0,-9.99,0.0,GROUP_0094,22,22,7.507,0.967,1.0,alta,1,68.07,0.0,1.0,,2.0,
COMP_0290,59.04,59.57,ESTABLE,DETERIORANDO,37.87,1,nivel_bajo,1,2026-06,0,,,,,-3.53,cobro_clientes -5.7; eficiencia +3.2,-3.53,0.0,GROUP_0053,14,14,6.444,0.974,1.0,alta,1,29.79,0.0,1.0,,2.0,
COMP_0562,58.9,59.35,ESTABLE,MEJORANDO,69.42,1,vigilancia,0,2024-11,1,2025-10,bache,22.45,1.3,0.44,deuda_comercial +2.9; trayectoria -2.1,0.45,0.0,GROUP_0218,22,22,7.507,0.967,1.0,alta,1,59.32,,,,,
COMP_0035,58.88,59.32,ESTABLE,ESTABLE,43.81,1,vigilancia,0,2025-02,1,2026-07,bache,12.09,1.68,-11.53,eficiencia -13.3; colchon +1.6,-11.52,0.0,GROUP_0115,21,21,7.478,0.966,1.0,alta,1,78.82,,,,,
COMP_0259,58.86,59.5,ESTABLE,DETERIORANDO,26.86,1,critica,0,2025-12,0,,,,,,,,,GROUP_0198,14,14,5.205,0.949,1.0,alta,1,32.16,,,,,
COMP_0892,58.86,59.31,ESTABLE,MEJORANDO,68.77,1,critica,0,2024-12,1,2025-05,bache,14.23,1.39,4.67,colchon +3.5; trayectoria +1.2,4.66,0.0,GROUP_0142,21,21,7.346,0.966,1.0,alta,1,76.47,0.0,1.0,,6.0,
COMP_1102,58.85,59.78,ESTABLE,MEJORANDO,69.68,1,critica,0,2026-02,0,,,,,2.94,colchon +3.0,2.93,0.0,GROUP_0087,10,10,3.579,0.928,1.0,media,1,79.47,1.0,1.0,1.0,,1.0
COMP_0395,58.82,59.26,ESTABLE,ESTABLE,46.41,1,critica,1,2025-03,1,2025-03,bache,18.82,1.67,-24.67,liquidez -14.4; trayectoria -4.6,-24.66,0.0,GROUP_0112,22,22,7.507,0.967,1.0,alta,1,40.33,,,,,
COMP_0686,58.81,59.25,ESTABLE,ESTABLE,43.4,1,critica,1,2025-09,1,2025-09,caida_estructural,12.66,2.11,-17.42,colchon -5.3; liquidez -4.1,-13.41,0.0,GROUP_0139,22,22,7.507,0.967,1.0,alta,1,30.39,,,,,
COMP_0904,58.81,59.3,ESTABLE,ESTABLE,46.51,1,vigilancia,0,2025-11,1,2026-01,bache,35.83,1.69,18.96,liquidez +11.3; deuda_comercial -5.6,18.94,0.0,GROUP_0129,17,17,6.877,0.968,1.0,alta,1,69.42,,,,,
COMP_0100,58.69,59.13,ESTABLE,ESTABLE,43.86,1,nivel_bajo,0,2025-01,0,,,,,2.86,trayectoria +3.8; colchon -1.1,2.86,0.0,GROUP_0129,20,20,7.314,0.964,1.0,alta,1,56.27,,,,,
COMP_0953,58.69,59.82,ESTABLE,DETERIORANDO,39.21,1,critica,0,2026-06,0,,,,,54.57,colchon +17.5; liquidez +17.1,54.57,0.0,GROUP_0070,6,6,2.84,0.94,0.94,media,1,93.52,0.0,1.0,,,
COMP_0093,58.64,60.16,ESTABLE,ESTABLE,55.38,1,critica,1,2026-07,1,2026-07,bache,29.26,1.94,-18.04,trayectoria -7.4; colchon +1.7,-11.14,5.13,GROUP_0149,6,6,2.091,0.857,0.857,media,1,39.06,0.0,1.0,,,
COMP_0692,58.58,59.13,ESTABLE,MEJORANDO,62.73,1,vigilancia,0,2025-05,1,2025-05,bache,29.96,1.82,,,,,GROUP_0108,17,17,5.728,0.947,1.0,alta,1,53.06,,,,,
COMP_1238,58.58,59.01,ESTABLE,ESTABLE,43.78,1,vigilancia,0,2025-03,1,2026-06,bache,27.34,1.59,-11.6,liquidez -5.8; colchon -4.2,-11.59,0.0,GROUP_0142,21,21,7.248,0.966,1.0,alta,1,50.09,,,,,
COMP_0625,58.55,59.01,ESTABLE,MEJORANDO,68.41,1,vigilancia,0,2025-08,0,,,,,,,,,GROUP_0159,19,19,6.832,0.914,0.9,alta,1,89.42,,,,,
COMP_0885,58.46,58.87,ESTABLE,ESTABLE,46.64,1,vigilancia,1,2025-03,1,2025-03,bache,8.75,1.4,-0.39,colchon -1.9; trayectoria +1.5,-0.4,0.0,GROUP_0158,22,22,7.507,0.967,1.0,alta,1,55.12,,,,,
COMP_0225,58.42,58.95,ESTABLE,ESTABLE,50.07,1,vigilancia,0,2025-08,1,2026-04,bache,28.0,1.82,-1.74,deuda_comercial -3.0; cobro_clientes +2.4,-1.73,0.0,GROUP_0118,16,16,5.608,0.955,1.0,alta,1,57.01,,,,,
COMP_1197,58.42,58.83,ESTABLE,ESTABLE,48.67,1,critica,0,2025-11,1,2025-11,bache,17.65,1.52,-18.84,cobro_clientes -6.1; liquidez -5.8,-18.85,0.0,GROUP_0217,19,19,7.423,0.991,1.0,alta,1,49.6,0.0,1.0,,2.0,
COMP_1091,58.21,58.65,ESTABLE,DETERIORANDO,24.64,1,vigilancia,0,2026-07,1,2026-07,caida_estructural,13.3,1.91,-4.64,colchon -4.8,-4.64,0.0,GROUP_0103,17,17,6.483,0.958,1.0,alta,1,44.76,,,,,
COMP_0814,58.2,58.58,ESTABLE,ESTABLE,45.95,1,vigilancia,0,2025-03,1,2025-03,bache,31.85,1.5,5.87,liquidez +3.1; trayectoria +2.8,5.85,0.0,GROUP_0016,22,22,7.507,0.967,1.0,alta,1,60.03,,,,,
COMP_1204,58.19,58.81,ESTABLE,ESTABLE,51.15,1,vigilancia,1,2025-12,1,2026-08,bache,32.22,1.55,0.15,trayectoria -2.0; colchon +1.4,0.14,0.0,GROUP_0100,9,9,4.59,0.96,1.0,media,1,46.43,0.0,1.0,,,
COMP_0781,58.06,58.83,ESTABLE,DETERIORANDO,36.77,1,critica,1,2026-04,1,2026-04,bache,36.42,1.75,-2.42,trayectoria -2.5; colchon +2.5,-0.0,0.0,GROUP_0170,10,10,3.579,0.928,1.0,media,1,40.41,,,,,
COMP_0440,58.02,58.43,ESTABLE,DETERIORANDO,28.39,1,critica,0,2025-03,1,2025-03,bache,25.81,2.01,,,,,GROUP_0162,21,21,6.638,0.952,0.953,alta,1,33.54,0.0,1.0,,,
COMP_0370,58.01,59.05,ESTABLE,MEJORANDO,65.95,1,critica,0,2026-02,0,,,,,-4.88,cobro_clientes -8.5; colchon +4.1,-4.87,0.0,GROUP_0164,7,7,2.594,0.897,0.94,media,1,58.53,0.0,1.0,,1.0,
COMP_0361,58.0,58.39,ESTABLE,ESTABLE,52.26,1,nivel_bajo,0,2024-12,0,,,,,2.02,colchon +4.1; trayectoria -4.0,2.02,0.0,GROUP_0116,22,22,6.875,0.967,1.0,alta,1,74.68,,,,,
COMP_1021,57.98,59.21,ESTABLE,DETERIORANDO,22.01,1,vigilancia,1,2026-07,1,2026-07,bache,38.4,1.89,3.38,trayectoria +3.3,3.4,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,52.18,,,,,
COMP_1009,57.95,58.5,ESTABLE,ESTABLE,43.77,1,vigilancia,1,2025-08,1,2026-08,bache,22.53,1.28,7.54,eficiencia +13.3; deuda_comercial -5.5,7.55,0.0,GROUP_0059,15,15,4.826,0.948,0.953,alta,1,49.89,,,,,
COMP_0771,57.83,58.82,ESTABLE,DETERIORANDO,22.86,1,critica,0,2026-06,0,,,,,,,,,GROUP_0175,7,7,2.594,0.897,0.94,media,1,39.28,,,,,
COMP_1050,57.83,58.72,ESTABLE,DETERIORANDO,38.38,1,vigilancia,1,2026-06,1,2026-06,bache,29.27,1.46,0.19,liquidez +3.1; colchon -2.1,0.18,0.0,GROUP_0047,7,7,2.875,0.949,0.97,media,1,47.74,,,,,
COMP_0432,57.78,58.16,ESTABLE,DETERIORANDO,39.16,1,vigilancia,1,2026-03,1,2026-03,bache,18.81,1.29,39.24,liquidez +14.4; eficiencia +13.3,39.22,0.0,GROUP_0095,18,18,6.738,0.96,1.0,alta,1,83.21,,,,,
COMP_0152,57.77,58.11,ESTABLE,ESTABLE,45.85,1,vigilancia,1,2025-03,1,2025-03,caida_estructural,17.72,2.06,-1.34,colchon -0.8,-1.35,0.0,GROUP_0037,22,22,7.507,0.967,1.0,alta,1,47.49,,,,,
COMP_0837,57.74,58.07,ESTABLE,ESTABLE,55.85,1,vigilancia,0,2025-06,1,2025-06,bache,17.45,1.33,12.46,liquidez +5.8; colchon +4.1,12.45,0.0,GROUP_0070,22,22,7.507,0.967,1.0,alta,1,76.68,0.0,1.0,,,
COMP_0941,57.65,57.97,ESTABLE,MEJORANDO,59.27,1,vigilancia,0,2025-03,1,2025-03,bache,23.43,1.49,9.18,liquidez +8.3; colchon -5.2,9.19,0.0,GROUP_0158,22,22,7.507,0.967,1.0,alta,1,65.03,0.0,1.0,,2.0,
COMP_1257,57.64,57.98,ESTABLE,ESTABLE,47.81,1,vigilancia,0,2026-04,1,2026-04,bache,19.21,1.63,2.92,deuda_comercial -9.1; liquidez +7.2,2.93,0.0,GROUP_0222,20,20,6.994,0.955,1.0,alta,1,53.85,,,,,
COMP_0773,57.59,57.91,ESTABLE,ESTABLE,47.09,1,vigilancia,0,2025-07,1,2025-10,bache,27.38,2.09,-11.0,liquidez -11.3; colchon +1.3,-11.01,0.0,GROUP_0112,22,22,7.507,0.967,1.0,alta,1,51.82,,,,,
COMP_1212,57.54,57.86,ESTABLE,MEJORANDO,74.73,1,vigilancia,1,2025-01,0,,,,,-2.06,colchon -1.7,-2.08,0.0,GROUP_0118,22,22,7.507,0.967,1.0,alta,1,64.11,0.0,1.0,,1.0,
COMP_1071,57.5,58.59,ESTABLE,MEJORANDO,75.68,1,critica,0,2026-03,0,,,,,6.25,liquidez +7.2; colchon -1.6,6.25,0.0,GROUP_0164,6,6,2.148,0.85,0.85,media,1,62.82,0.0,1.0,,,
COMP_1012,57.44,58.32,ESTABLE,MEJORANDO,63.39,1,vigilancia,0,2026-06,1,2026-06,bache,6.84,1.57,-29.09,liquidez -17.1; colchon -7.3,-29.1,0.0,GROUP_0032,7,7,2.594,0.897,0.94,media,1,47.52,,,,,
COMP_0139,57.33,57.64,ESTABLE,ESTABLE,45.57,1,vigilancia,1,2025-04,1,2026-08,bache,24.12,2.04,1.52,deuda_comercial +4.5; cobro_clientes -3.0,1.53,0.0,GROUP_0217,19,19,6.973,0.972,1.0,alta,1,47.11,0.0,1.0,,2.0,
